,type,year,party,vague_score,decade,subj_score,emot_score
24,manifesto,1974-02-28,LAB,0.17700934673893484,1970,0.08305270475084021,0.1603348056797806
25,manifesto,1974-02-28,CON,0.1769118904761867,1970,0.0986777910076645,0.17969928702915422
26,manifesto,1974-02-28,LIB,0.17855572999306843,1970,0.1319360672101589,0.17140032718338744
27,manifesto,1974-10-10,LAB,0.17772196833247325,1970,0.09196105517399131,0.1708660511029413
28,manifesto,1974-10-10,CON,0.17867167217917396,1970,0.10912999725860677,0.1658525625606241
29,manifesto,1974-10-10,LIB,0.17869155732342992,1970,0.12327293128322625,0.16632383982372423
30,manifesto,1979-03-05,LAB,0.17985074357446829,1970,0.08935964766641456,0.16617928401661097
31,manifesto,1979-03-05,CON,0.1762374043111711,1970,0.12112692426189794,0.17712890803456094
32,manifesto,1979-03-05,LIB,0.1785769804532058,1970,0.11720627082990803,0.16449820009462335
33,manifesto,1983-09-06,LAB,0.17710974327810575,1980,0.1091863125710824,0.16695827779158165
34,manifesto,1983-09-06,CON,0.1797714146403379,1980,0.08195672544931819,0.17194563081188638
35,manifesto,1983-09-06,LIB,0.1789350511408574,1980,0.09806769878095321,0.16613433885841838
36,manifesto,1987-11-06,LAB,0.17949573458721382,1980,0.12215259887070701,0.16419598883348965
37,manifesto,1987-11-06,CON,0.1784735949043827,1980,0.08486716014463773,0.1640620590221663
38,manifesto,1987-11-06,LIB,0.1781766552697425,1980,0.12719480661450666,0.16309929376621546
39,manifesto,1992-09-04,LAB,0.1805046091962248,1990,0.08759786226002333,0.16767868122387897
40,manifesto,1992-09-04,CON,0.17947912559281912,1990,0.10995207461602337,0.17099748152665534
41,manifesto,1992-09-04,LIB,0.1807817419528238,1990,0.10541934084063152,0.17077232215134824
42,manifesto,1992-09-04,SNP,0.18177487434958356,1990,0.0917643350122294,0.1694436606639199
43,manifesto,1997-01-05,LAB,0.17956534288286394,1990,0.09623723725913973,0.17152665958699248
44,manifesto,1997-01-05,CON,0.17993619986381684,1990,0.09695792080050658,0.16809749632146026
45,manifesto,1997-01-05,LIB,0.18010262527574994,1990,0.1000414753118839,0.17110444454292548
46,manifesto,1997-01-05,SNP,0.17942677349239552,1990,0.1245511060220294,0.16765598634526885
47,manifesto,2001-07-06,LAB,0.1805453776561848,2000,0.10624612474169441,0.169875596028403
48,manifesto,2001-07-06,CON,0.18103382846500823,2000,0.09316326213383877,0.16971287993293865
49,manifesto,2001-07-06,LIB,0.18038328430818573,2000,0.08052914640303654,0.16539407197248163
50,manifesto,2001-07-06,SNP,0.17639239338649781,2000,0.09713524700229058,0.16713452772022833
51,manifesto,2005-05-05,LAB,0.18068095065971268,2000,0.08447204603674552,0.16801219236161977
52,manifesto,2005-05-05,CON,0.17918808226004868,2000,0.1066089374468,0.17625340251640229
53,manifesto,2005-05-05,LIB,0.17901106076768827,2000,0.09454356192124619,0.16834831856994117
54,manifesto,2005-05-05,SNP,0.17803849930455884,2000,0.10361632904418118,0.1618654845558906
55,manifesto,2005-05-05,UKIP,0.17772032346392047,2000,0.08714450035772936,0.1705280482578039
56,manifesto,2010-06-05,LAB,0.17955369585711753,2010,0.07915802179009454,0.16772402206898182
57,manifesto,2010-06-05,CON,0.18088699279940382,2010,0.12593945035154583,0.16342783418864487
58,manifesto,2010-06-05,LIB,0.17704328307440861,2010,0.09452944928414604,0.16978604220664215
59,manifesto,2010-06-05,SNP,0.17961502715501187,2010,0.11360984935651669,0.17439628904707313
60,manifesto,2010-06-05,UKIP,0.17870066951175723,2010,0.08103317733000887,0.15945976649696653
61,manifesto,2015-07-05,LAB,0.1801479014981664,2010,0.09657072691916357,0.17214268919856107
62,manifesto,2015-07-05,CON,0.18080351899856534,2010,0.09155873132877539,0.17172341437434668
63,manifesto,2015-07-05,LIB,0.18099385517041755,2010,0.1287122907333036,0.16656080081791766
64,manifesto,2015-07-05,SNP,0.18043656028484892,2010,0.09011975083355367,0.1723687709422061
65,manifesto,2015-07-05,UKIP,0.1776300353532868,2010,0.13965241738744946,0.16678397280230933
66,manifesto,2017-08-06,LAB,0.1786047986893454,2010,0.09242126933300852,0.16885188492255723
67,manifesto,2017-08-06,CON,0.17960807155722178,2010,0.09862738355276068,0.17297200821486125
68,manifesto,2017-08-06,LIB,0.17790321957790003,2010,0.13918111468969066,0.17206608251463534
69,manifesto,2017-08-06,SNP,0.17648189944105025,2010,0.10139273320179586,0.1647771149258688
70,manifesto,2017-08-06,UKIP,0.17829109875236973,2010,0.105657213925606,0.17429249093981225
71,manifesto,2019-12-12,LAB,0.1799205257325172,2010,0.09537722682452623,0.16646891428640076
72,manifesto,2019-12-12,CON,0.17921760574623513,2010,0.10703677739840475,0.1771892075002562
73,manifesto,2019-12-12,LIB,0.17929141175056396,2010,0.1217739851588504,0.17429426294161704
74,manifesto,2019-12-12,SNP,0.17886831161740926,2010,0.09113979532095055,0.1666274876220635
75,manifesto,2019-12-12,BRX,0.17991147120432419,2010,0.09880806502104537,0.16193979263755398
76,PMQs,1946-03-05,LAB,0.17599386254957547,1940,0.14512859039602918,0.1660087034982765
77,PMQs,1951-01-24,LAB,0.17458896926831194,1950,0.08772433413080999,0.16096087377864987
78,PMQs,1951-01-29,LAB,0.1756856004197757,1950,0.09948199759153978,0.15333313417160319
79,PMQs,1951-11-20,CON,0.17197724626766814,1950,0.1367182993672561,0.1591778389322773
80,PMQs,1954-06-22,CON,0.17703069063776897,1950,0.1266168933938331,0.16076939433556156
81,PMQs,1954-07-08,CON,0.171930223546858,1950,0.103270998175647,0.16345584294485924
82,PMQs,1954-07-13,CON,0.1687408683577057,1950,0.14101116768444746,0.1453032572107868
83,PMQs,1954-07-29,CON,0.17645528796229998,1950,0.12801121619395842,0.16528012451839452
84,PMQs,1955-02-17,CON,0.17282410164430997,1950,0.12082697013582949,0.15635744655478992
85,PMQs,1955-03-03,CON,0.17533077083008972,1950,0.10724531094552833,0.15813811300303665
86,PMQs,1955-03-24,CON,0.1754754161606688,1950,0.12168969138566425,0.16542359444682364
87,PMQs,1955-04-06,CON,0.17629181789549314,1950,0.11033821176447009,0.17435870423361408
88,PMQs,1955-11-08,CON,0.17421977728792123,1950,0.11139181290831811,0.16742496187322106
89,PMQs,1955-11-15,CON,0.17608128104447934,1950,0.12385436406519205,0.1702448677190858
90,PMQs,1955-12-05,CON,0.17134936501460646,1950,0.10379279361555999,0.1617363628257678
91,PMQs,1956-06-26,CON,0.17435550655829843,1950,0.13231714087717983,0.17413973719719947
92,PMQs,1956-07-10,CON,0.17207460077742312,1950,0.08582687388499802,0.15999148168781788
93,PMQs,1956-11-13,CON,0.17422421997415125,1950,0.12744065684319622,0.1577505830231003
94,PMQs,1957-01-22,CON,0.17761568429005864,1950,0.09529810821267026,0.1758747749077057
95,PMQs,1957-01-31,CON,0.17356324241877494,1950,0.10013492829165559,0.1526480040115047
96,PMQs,1957-02-07,CON,0.1760493294265271,1950,0.09044887074967244,0.16779020189444188
97,PMQs,1957-02-11,CON,0.17229607845848532,1950,0.1091803737539063,0.16038871532497517
98,PMQs,1957-02-12,CON,0.1793016184439636,1950,0.12185343656980847,0.15644051447329413
99,PMQs,1957-02-14,CON,0.17521129052402748,1950,0.08701187519492537,0.17554381540559022
100,PMQs,1957-03-05,CON,0.17308115749012637,1950,0.13445009440215852,0.1655050019332526
101,PMQs,1957-05-16,CON,0.17188863369657106,1950,0.12791331262990793,0.16413123152592854
102,PMQs,1957-07-25,CON,0.1783552437231873,1950,0.07213722577756411,0.15842266943662323
103,PMQs,1957-07-30,CON,0.17357578734376275,1950,0.1321332614543845,0.16985974310525603
104,PMQs,1957-10-29,CON,0.1747203626382156,1950,0.10588192834287281,0.16840014778134296
105,PMQs,1958-05-15,CON,0.17316924943230996,1950,0.08099859607232773,0.15921341795709598
106,PMQs,1958-06-17,CON,0.176323957179509,1950,0.09306312705405057,0.16261814069428807
107,PMQs,1959-01-22,CON,0.17767809844366778,1950,0.06537997958695115,0.1655440379336073
108,PMQs,1959-02-05,CON,0.17540278133187318,1950,0.11851751261908676,0.16891961657601307
109,PMQs,1959-02-12,CON,0.17463726648276823,1950,0.12483877430333032,0.1618600172526841
110,PMQs,1959-03-25,CON,0.17404352852844457,1950,0.10948141816245005,0.1640854425205701
111,PMQs,1959-07-16,CON,0.16930525917748257,1950,0.10091565611427196,0.14957567793272122
112,PMQs,1959-07-21,CON,0.1750239606589193,1950,0.06924448866142545,0.1538089505370861
113,PMQs,1959-11-12,CON,0.17507425982830557,1950,0.10769673317362347,0.16376576195319298
114,PMQs,1960-02-23,CON,0.17583510512266368,1960,0.120521346422039,0.17012603347484875
115,PMQs,1960-04-01,CON,0.17315053998317537,1960,0.11774851112258841,0.17053547215302836
116,PMQs,1960-12-15,CON,0.1759431931473024,1960,0.1301028310554906,0.15924442714433265
117,PMQs,1961-02-14,CON,0.1763345664931815,1960,0.12321063431620068,0.1601529607068546
118,PMQs,1961-04-27,CON,0.1753948768436989,1960,0.12763991497807448,0.1651855993870135
119,PMQs,1961-07-18,CON,0.1762498826929383,1960,0.12165559827811752,0.1638205008187705
120,PMQs,1961-08-03,CON,0.17319716983542077,1960,0.08956613556861855,0.1686592141105614
121,PMQs,1961-11-21,CON,0.1737006073002452,1960,0.08925319715086698,0.17127532720972116
122,PMQs,1961-12-14,CON,0.17357847433524942,1960,0.1351687114736515,0.168556761386543
123,PMQs,1962-02-06,CON,0.17523238532930768,1960,0.1519766594880502,0.17299020709317586
124,PMQs,1962-02-13,CON,0.17409339923493403,1960,0.11939581798098389,0.1622101208633937
125,PMQs,1962-02-15,CON,0.1677089712355217,1960,0.1177296805686829,0.16065643220869189
126,PMQs,1962-03-13,CON,0.17680834842107382,1960,0.07850720028576544,0.16418104397700528
127,PMQs,1962-03-20,CON,0.17459585850547515,1960,0.1191262457311035,0.16396125200047593
128,PMQs,1962-04-05,CON,0.176616407077537,1960,0.09420835356867417,0.16920404516627316
129,PMQs,1962-04-19,CON,0.17431059684166758,1960,0.13780644051349558,0.15740207273320325
130,PMQs,1962-05-03,CON,0.17405703621080715,1960,0.13066943691951177,0.16498717394667195
131,PMQs,1962-06-05,CON,0.1748652390856286,1960,0.10366548085538102,0.16426508158521566
132,PMQs,1963-01-24,CON,0.17556318744834898,1960,0.08587136131765331,0.16974368467696951
133,PMQs,1963-02-26,CON,0.1737518884704303,1960,0.1107464901819906,0.15429743991616635
134,PMQs,1963-07-04,CON,0.17708090769501167,1960,0.08183790461636273,0.16250323543987713
135,PMQs,1963-07-11,CON,0.1714751799432788,1960,0.14092446676200737,0.16779516958883467
136,PMQs,1963-11-28,CON,0.1755481357004455,1960,0.10825557378194336,0.16279203185156083
137,PMQs,1964-01-14,CON,0.181282852000229,1960,0.09395075523297967,0.1508865774462881
138,PMQs,1964-01-16,CON,0.17653546698107983,1960,0.09320872112146852,0.15960349563469828
139,PMQs,1964-01-28,CON,0.1718422349314796,1960,0.10771753841580557,0.15469283244801763
140,PMQs,1964-01-30,CON,0.17359115297909722,1960,0.10007788508638443,0.16129030654970694
141,PMQs,1964-02-18,CON,0.17495535874418294,1960,0.1216466534812676,0.16263658540071252
142,PMQs,1964-06-09,CON,0.1744454220412448,1960,0.12967352712843314,0.16687934495964798
143,PMQs,1964-06-18,CON,0.17769263603905758,1960,0.07994722068063825,0.16336445357784043
144,PMQs,1964-06-25,CON,0.17666002052169713,1960,0.10413488217694306,0.15908080564824664
145,PMQs,1964-07-02,CON,0.17691806678327632,1960,0.11813557187057594,0.16399289161395494
146,PMQs,1964-11-24,LAB,0.1753181263520794,1960,0.13760801742560863,0.17197061844463915
147,PMQs,1964-12-15,LAB,0.17602586208973203,1960,0.11433835400138495,0.1659600327913868
148,PMQs,1965-01-19,LAB,0.17955563591342708,1960,0.08977499671736788,0.16060444326773637
149,PMQs,1965-03-23,LAB,0.17729555015298695,1960,0.09102226746259126,0.1767933072104986
150,PMQs,1965-07-27,LAB,0.17735827354054903,1960,0.08364294429551694,0.1633219506039073
151,PMQs,1965-11-04,LAB,0.1721682830890879,1960,0.11625588091891849,0.17321108479914135
152,PMQs,1965-12-21,LAB,0.17701071510576344,1960,0.1280630549725755,0.17179361133353838
153,PMQs,1966-02-15,LAB,0.17494178752970865,1960,0.09948082746119895,0.15475140647678295
154,PMQs,1966-03-01,LAB,0.17449539333958347,1960,0.11841908573528666,0.16566297259695698
155,PMQs,1966-03-08,LAB,0.17713655435898412,1960,0.10323629865475104,0.15838025144165316
156,PMQs,1966-04-26,LAB,0.17599271544178438,1960,0.09308091253436332,0.1665569429688181
157,PMQs,1966-05-17,LAB,0.17793426397914672,1960,0.08831887232233808,0.16277975119746418
158,PMQs,1966-05-24,LAB,0.1748522253536278,1960,0.0954230135577682,0.1675674500763792
159,PMQs,1966-07-12,LAB,0.17580715918757134,1960,0.10361807896198123,0.16173473686598888
160,PMQs,1966-07-19,LAB,0.17584815553391497,1960,0.11463515186419806,0.16771563686420296
161,PMQs,1966-08-04,LAB,0.1727371285927282,1960,0.10190977282038097,0.16925867940358963
162,PMQs,1966-08-11,LAB,0.17319736731051064,1960,0.1012404443780271,0.1613549201299695
163,PMQs,1966-11-10,LAB,0.173330568180897,1960,0.1421247484483063,0.16257658439900805
164,PMQs,1966-12-06,LAB,0.17459559529469434,1960,0.1290349576247603,0.1707154579293743
165,PMQs,1966-12-15,LAB,0.17590290598159594,1960,0.1163180999723465,0.1638038976842449
166,PMQs,1967-01-26,LAB,0.17477654118062116,1960,0.1410498209053033,0.1696492118725383
167,PMQs,1967-02-16,LAB,0.17912987220854065,1960,0.1278250276575095,0.15790347094464668
168,PMQs,1967-02-28,LAB,0.1749841081022028,1960,0.11869071993405976,0.16855704571310953
169,PMQs,1967-03-09,LAB,0.17269768272381225,1960,0.13020526409842714,0.16510962950683278
170,PMQs,1967-05-11,LAB,0.18438804761787458,1960,0.06968499687729537,0.15931568380794642
171,PMQs,1967-06-20,LAB,0.17542382603120746,1960,0.12541588801839398,0.1720291352316336
172,PMQs,1967-07-25,LAB,0.17431786899937635,1960,0.11601886956349687,0.16068168520246207
173,PMQs,1967-11-07,LAB,0.17546135159812165,1960,0.08211425471461889,0.15529230361893626
174,PMQs,1967-11-14,LAB,0.17678340288753228,1960,0.10817992596092524,0.16953802298443377
175,PMQs,1967-11-30,LAB,0.17558056995474594,1960,0.11167754510697538,0.15926620921510276
176,PMQs,1967-12-14,LAB,0.17772550562203704,1960,0.10772335357454954,0.16584047672308289
177,PMQs,1968-01-30,LAB,0.17452892663878558,1960,0.11497034198339126,0.16623765395811527
178,PMQs,1968-02-13,LAB,0.17959248979569487,1960,0.13311504048618697,0.15985156107923534
179,PMQs,1968-03-12,LAB,0.17516479168075505,1960,0.1298714894543623,0.15957008313914725
180,PMQs,1968-05-02,LAB,0.17742766053765155,1960,0.11851225250601355,0.16271513450869374
181,PMQs,1968-05-09,LAB,0.17636088194929783,1960,0.10559886340744788,0.1547735899831997
182,PMQs,1968-10-15,LAB,0.17692261425900638,1960,0.08448751043211404,0.1569348017397073
183,PMQs,1968-10-22,LAB,0.16695426556953763,1960,0.11068926055684469,0.17794179671250107
184,PMQs,1968-11-05,LAB,0.17498330712007873,1960,0.12895431825075512,0.1657865206723643
185,PMQs,1968-12-03,LAB,0.1764729824758707,1960,0.13057731731641423,0.15764728075441037
186,PMQs,1969-01-28,LAB,0.17529810911924024,1960,0.13157607230120733,0.16095165946525486
187,PMQs,1969-02-06,LAB,0.17666253638135762,1960,0.11068828973788969,0.1608835906845871
188,PMQs,1969-02-20,LAB,0.17462585176549483,1960,0.12385608624542688,0.16561750839577064
189,PMQs,1969-02-27,LAB,0.17309548158309282,1960,0.12440839802888287,0.16705002210071843
190,PMQs,1969-03-06,LAB,0.17546464364748143,1960,0.12058281833505968,0.16200704268223287
191,PMQs,1969-03-13,LAB,0.17500515363358912,1960,0.1115735704229476,0.15901974343974287
192,PMQs,1969-04-15,LAB,0.17538630580806916,1960,0.10724061564260969,0.16364405378186891
193,PMQs,1969-04-17,LAB,0.1725300124236794,1960,0.1264292367986354,0.17582289037634316
194,PMQs,1969-04-24,LAB,0.18092460263312726,1960,0.09104864380445928,0.15243010886991926
195,PMQs,1969-05-06,LAB,0.17449100294620748,1960,0.11301308042261035,0.16537969602798006
196,PMQs,1969-05-08,LAB,0.17412461702188656,1960,0.11191008357804254,0.16295074622340122
197,PMQs,1969-07-08,LAB,0.17305738226346135,1960,0.0887924570626829,0.16044512647630943
198,PMQs,1969-07-10,LAB,0.1778981967881646,1960,0.08334328925328914,0.16797742248247152
199,PMQs,1969-10-16,LAB,0.1768817737950682,1960,0.08533877556124937,0.16254346536179617
200,PMQs,1969-12-09,LAB,0.1765597024338185,1960,0.12458983304593828,0.16519739440780412
201,PMQs,1970-02-05,LAB,0.17702338021630448,1970,0.08427281744093786,0.1665392765321337
202,PMQs,1970-02-10,LAB,0.17717079133525937,1970,0.09153876835334869,0.16177736723803512
203,PMQs,1970-02-12,LAB,0.17403579875597364,1970,0.10154112510187167,0.16530303299142982
204,PMQs,1970-04-07,LAB,0.17541280827594943,1970,0.10148147897358302,0.1591850069738027
205,PMQs,1970-04-09,LAB,0.17773921781074428,1970,0.1134422904637566,0.16216169117110182
206,PMQs,1970-07-09,CON,0.17511742085463253,1970,0.0975960364194284,0.16466908553545784
207,PMQs,1970-11-24,CON,0.17578874745504747,1970,0.09296908169609526,0.15367787000774052
208,PMQs,1970-12-10,CON,0.17932404006893637,1970,0.0878691169094918,0.15612219447564185
209,PMQs,1971-02-09,CON,0.17624986139812793,1970,0.09984448188982122,0.15902936956627697
210,PMQs,1971-02-11,CON,0.1734614518376681,1970,0.08462434036722384,0.17493809301522553
211,PMQs,1971-02-18,CON,0.17646157070263596,1970,0.10829890733020014,0.16430831756261166
212,PMQs,1971-02-22,CON,0.17427331722398,1970,0.10061040740003656,0.15754919639570034
213,PMQs,1971-04-08,CON,0.1754070164263387,1970,0.11814066708157119,0.15956645684173182
214,PMQs,1971-04-22,CON,0.17571103326630186,1970,0.10232783755698084,0.1605939695935941
215,PMQs,1971-05-11,CON,0.17625875624363416,1970,0.11919306480400284,0.1697830197989107
216,PMQs,1971-05-24,CON,0.17465592078692674,1970,0.11749477519399519,0.168080213788852
217,PMQs,1971-06-10,CON,0.17426981320497573,1970,0.11782953246175037,0.15813152583244483
218,PMQs,1971-06-15,CON,0.1732774533502844,1970,0.11308081229385233,0.16380316344068638
219,PMQs,1971-06-22,CON,0.17423429784821165,1970,0.11500196497284101,0.1571367928475621
220,PMQs,1971-07-08,CON,0.17568676825771554,1970,0.10751694542102526,0.1615613527265236
221,PMQs,1971-07-15,CON,0.17273506331142663,1970,0.09895407566634151,0.16302333186061382
222,PMQs,1971-07-20,CON,0.17443140793876324,1970,0.10622580788885945,0.1602811629326224
223,PMQs,1971-07-22,CON,0.17591644190532793,1970,0.10290767397913037,0.16836066043901793
224,PMQs,1971-07-29,CON,0.17762924221215792,1970,0.08842350110998949,0.16638972221064857
225,PMQs,1971-10-28,CON,0.17365596744624834,1970,0.11859204696707717,0.16201550294180092
226,PMQs,1971-11-09,CON,0.17692094900028635,1970,0.12516638906354194,0.16815195917926445
227,PMQs,1971-11-16,CON,0.17606171549782437,1970,0.09587172514584469,0.1644579513792787
228,PMQs,1971-12-02,CON,0.17061891119223335,1970,0.07823687147891727,0.15998410718409065
229,PMQs,1971-12-09,CON,0.17500493568035663,1970,0.09662520686256128,0.1521335987719263
230,PMQs,1972-01-18,CON,0.17819218827467942,1970,0.10920101764166684,0.15831334854238385
231,PMQs,1972-01-27,CON,0.17899103175665687,1970,0.0886073275313603,0.16218557659502778
232,PMQs,1972-02-15,CON,0.1708286828452494,1970,0.09916373963544822,0.16073316074202088
233,PMQs,1972-02-24,CON,0.17453180104372118,1970,0.1189690385495179,0.1661767613894606
234,PMQs,1972-03-07,CON,0.17478519864570327,1970,0.10525013810533428,0.1720011996240186
235,PMQs,1972-03-09,CON,0.17417592204525723,1970,0.10647718463556166,0.16339930799073285
236,PMQs,1972-03-28,CON,0.17390479733426556,1970,0.10562151852339818,0.1580734099862898
237,PMQs,1972-04-25,CON,0.17394534389479896,1970,0.08997993325593272,0.16919144697701516
238,PMQs,1972-06-20,CON,0.17564519640996717,1970,0.09502973914832274,0.16477104494522535
239,PMQs,1972-06-22,CON,0.1738904493238128,1970,0.11168205375010355,0.1678563282106107
240,PMQs,1972-06-29,CON,0.17479846713910133,1970,0.11568949932936737,0.16140102235814063
241,PMQs,1972-07-03,CON,0.1762431062855474,1970,0.08781318739724438,0.16236553868840012
242,PMQs,1972-07-13,CON,0.17331641118485827,1970,0.10959524924758336,0.16144842376698718
243,PMQs,1972-11-28,CON,0.17396038773071257,1970,0.11895611975500534,0.162789213175837
244,PMQs,1972-12-07,CON,0.1747291697957101,1970,0.1087152395684715,0.16883434309793777
245,PMQs,1972-12-12,CON,0.1741650445628376,1970,0.10538208293551,0.1626469302007709
246,PMQs,1973-06-26,CON,0.17284235609134915,1970,0.12507442980330039,0.1615655757226214
247,PMQs,1973-07-05,CON,0.17417191194678483,1970,0.10577938503483772,0.1665473720323999
248,PMQs,1973-11-06,CON,0.17506011103864008,1970,0.08318801135605233,0.16152190558754848
249,PMQs,1973-11-29,CON,0.1728450935454043,1970,0.11048550637457294,0.1618045536167909
250,PMQs,1973-12-13,CON,0.17547128044172497,1970,0.10645244245206897,0.16403229808289724
251,PMQs,1974-01-17,CON,0.1731675429179654,1970,0.08416359575849125,0.14439925276491794
252,PMQs,1974-06-13,LAB,0.17390664846372167,1970,0.12871123127229792,0.16062651478351375
253,PMQs,1974-07-18,LAB,0.17483683635855263,1970,0.10527159006150277,0.16308432882858517
254,PMQs,1974-12-05,LAB,0.17594277616934542,1970,0.10772462226689669,0.1662898171357124
255,PMQs,1975-01-23,LAB,0.17623113391368678,1970,0.11434708444001768,0.16050551391500012
256,PMQs,1975-02-18,LAB,0.17672442244159586,1970,0.10601729786675214,0.16616233692714727
257,PMQs,1975-06-19,LAB,0.17495590344082879,1970,0.09735359883002072,0.1633918620930653
258,PMQs,1975-10-21,LAB,0.17532215571707174,1970,0.10570954021603288,0.16659156558994945
259,PMQs,1975-10-23,LAB,0.1764543608149375,1970,0.12164375247738198,0.1678902795140959
260,PMQs,1975-11-04,LAB,0.17445221896907478,1970,0.10970412052565814,0.16511062333877383
261,PMQs,1975-11-25,LAB,0.17472114131522243,1970,0.09545702551626646,0.1615377749441697
262,PMQs,1975-12-09,LAB,0.17556501628228272,1970,0.09880496526218334,0.1625336972605104
263,PMQs,1975-12-16,LAB,0.17322737102536676,1970,0.11834156401768255,0.16459590783662895
264,PMQs,1976-01-27,LAB,0.17541816901972307,1970,0.10612096378196831,0.16205357751764857
265,PMQs,1976-02-12,LAB,0.17576754996562044,1970,0.10247035584606978,0.16358877831250546
266,PMQs,1976-03-11,LAB,0.17713938167115895,1970,0.09191713215583681,0.15980251367342982
267,PMQs,1976-03-18,LAB,0.17633013717514429,1970,0.10899703515484584,0.16345895598023702
268,PMQs,1976-03-25,LAB,0.17395843478299705,1970,0.1048219535530699,0.1601278732374809
269,PMQs,1976-03-30,LAB,0.1762515218299144,1970,0.11611873629999556,0.16624055353054304
270,PMQs,1976-04-08,LAB,0.17375254766088655,1970,0.10787453343319409,0.17091785063458778
271,PMQs,1976-06-15,LAB,0.1731656148904446,1970,0.10613725815778928,0.1648932253387621
272,PMQs,1976-07-01,LAB,0.17599363757417627,1970,0.09820830464366909,0.16187584712972086
273,PMQs,1976-08-03,LAB,0.17538770222777603,1970,0.10815980878711964,0.1701087791493499
274,PMQs,1976-11-04,LAB,0.17502300091732592,1970,0.09525961425754909,0.17063028717465198
275,PMQs,1976-11-09,LAB,0.17525106036771276,1970,0.0893623521503782,0.1620971927088911
276,PMQs,1976-11-11,LAB,0.1740183280772038,1970,0.10773595696359092,0.16691854770863387
277,PMQs,1976-11-18,LAB,0.175514931714772,1970,0.11943368231120514,0.1699149946786599
278,PMQs,1976-12-16,LAB,0.17567684312286103,1970,0.09769554765419108,0.16598890055090204
279,PMQs,1976-12-21,LAB,0.17337156734324283,1970,0.11089250080581252,0.17174827968050138
280,PMQs,1977-02-15,LAB,0.17566852271434313,1970,0.09604127148927434,0.16526589130404457
281,PMQs,1977-03-15,LAB,0.17606917674038045,1970,0.1056340782372539,0.1635170812225022
282,PMQs,1977-03-29,LAB,0.17380792165448644,1970,0.11176542438279703,0.16764044810350914
283,PMQs,1977-03-31,LAB,0.17398683988547306,1970,0.12375482838311472,0.16788359041149575
284,PMQs,1977-04-05,LAB,0.1753252647644046,1970,0.11310778207710412,0.16729388831213948
285,PMQs,1977-04-07,LAB,0.17485993380719816,1970,0.10819229228289368,0.16342190381454405
286,PMQs,1977-04-19,LAB,0.17412640690514145,1970,0.124931775077291,0.16940924694511292
287,PMQs,1977-04-21,LAB,0.17422216054722572,1970,0.1189956226916784,0.1693588179100827
288,PMQs,1977-04-28,LAB,0.17433470170671794,1970,0.1115518325867591,0.16804274752611556
289,PMQs,1977-05-03,LAB,0.17441853428384413,1970,0.1274426761353637,0.16803740450896326
290,PMQs,1977-05-12,LAB,0.17453287253188676,1970,0.1097900884506678,0.16674168217960836
291,PMQs,1977-05-17,LAB,0.17334824728886458,1970,0.13078444201407002,0.16659376876472498
292,PMQs,1977-05-19,LAB,0.17311341317516393,1970,0.11320038792204104,0.16390646184125368
293,PMQs,1977-05-24,LAB,0.1740548784387555,1970,0.11203030529385456,0.1640581041381455
294,PMQs,1977-07-12,LAB,0.17329282300004548,1970,0.11944196666185555,0.16679247289760196
295,PMQs,1977-07-19,LAB,0.17618327709668757,1970,0.10656780430595847,0.17115221038959386
296,PMQs,1977-07-21,LAB,0.17646388059002524,1970,0.0849893397521358,0.1599446617999028
297,PMQs,1977-07-28,LAB,0.17331276843368998,1970,0.11948205747161705,0.166855109088333
298,PMQs,1977-11-08,LAB,0.1763862598685752,1970,0.0837825717261733,0.1634034783552169
299,PMQs,1977-12-13,LAB,0.17516543377491617,1970,0.12594473933673878,0.1635624825182041
300,PMQs,1978-01-16,LAB,0.17600458954540998,1970,0.11904386184100164,0.168860952570734
301,PMQs,1978-01-19,LAB,0.1745217267865294,1970,0.09815502929089602,0.16964624869430991
302,PMQs,1978-01-24,LAB,0.17336599861812807,1970,0.10207481069862774,0.16646516180026688
303,PMQs,1978-01-26,LAB,0.1727673511503147,1970,0.10018074538257593,0.16327485915719214
304,PMQs,1978-02-02,LAB,0.17522492049446003,1970,0.11246200269160024,0.16333322468134479
305,PMQs,1978-02-14,LAB,0.17511102979644597,1970,0.11238419287239153,0.16644424870424737
306,PMQs,1978-02-16,LAB,0.1760751040159395,1970,0.09792873993021124,0.16434885725098441
307,PMQs,1978-02-21,LAB,0.1755765178674088,1970,0.10228649967909018,0.15942654872422551
308,PMQs,1978-02-23,LAB,0.1739385947173109,1970,0.10708508973552365,0.17003039351572885
309,PMQs,1978-03-07,LAB,0.17517231386649199,1970,0.13080968688674893,0.16320387694164215
310,PMQs,1978-03-09,LAB,0.17549597025146338,1970,0.1055229802329403,0.1668412204960845
311,PMQs,1978-04-04,LAB,0.17336921608739042,1970,0.14360656079957015,0.17019256410500092
312,PMQs,1978-04-13,LAB,0.17552701213189423,1970,0.09508327744929836,0.16410532592589316
313,PMQs,1978-04-27,LAB,0.17378127209048247,1970,0.11244285048670569,0.1633343186756605
314,PMQs,1978-05-02,LAB,0.17489674420293735,1970,0.11351928835043777,0.16464056801688332
315,PMQs,1978-05-09,LAB,0.17503647779580242,1970,0.11290920794474267,0.16678355633771516
316,PMQs,1978-05-11,LAB,0.17504868091068893,1970,0.10340232421634829,0.1697854630494112
317,PMQs,1978-05-23,LAB,0.1740098051192138,1970,0.1150731605655043,0.16733880939390375
